image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox_type1,bbox_type2,bbox_type3,bbox_type4,bbox_type5,bbox_type6,bbox_type7,bbox_type8,bbox_type9,bbox_type10,bbox_type11,bbox_type12,bbox_type13,bbox_type14,bbox_type15,bbox_type16,bbox_type17,bbox_type18,bbox_type19,bbox_type20
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006842.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/456_2009_002219.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/282_2012_001545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/834_2007_005430.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002818.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/971_2008_004414.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003403.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003628.jpg,"[[134.375, 113.75, 198.125, 172.5]]","[[13.125, 143.125, 220.0, 192.5]]","[[6.25, 34.375, 315.0, 288.75]]","[[279.0, 149.0, 48.0, 80.0]]","[[112.5, 170.0, 25.0, 26.875]]","[[115.0, 174.375, 18.75, 58.75]]","[[181.25, 244.375, 73.75, 48.125]]","[[0.625, 100.0, 233.75, 187.5]]","[[31, 10, 292, 176]]","[[1.0, 34.0, 185.0, 166.0]]","[[45, 8, 82, 432]]","[[87.5, 196.875, 40.625, 21.25]]","[[99.0, 415.0, 85.0, 54.0]]","[[1.0, 46.0, 195.0, 145.0]]","[[33.0, 87.0, 408.0, 257.0]]","[[2.5, 45.0, 201.875, 219.375]]","[[127.5625, 98.91000000000001, 28.6525, 44.745000000000005]]","[[420.0, 110.0, 32.0, 44.0]]","[[1, 22, 188, 343]]","[[190.0, 163.125, 59.375, 85.0]]",human,human,human,gt,human,human,human,human,random,gt,random,human,human,gt,gt,human,human,gt,random,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003403.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,"[[96.0, 98.0, 153.0, 213.0]]","[[211.0, 179.0, 63.0, 57.0]]","[[56.25, 88.75, 36.25, 41.875]]","[[319, 195, 126, 111]]","[[0.625, 123.75, 46.25, 23.125]]","[[435.625, 126.875, 43.125, 62.5]]","[[232.0, 276.0, 51.0, 31.0]]","[[12.5, 18.75, 472.5, 315.0]]","[[16.25, 128.75, 200.625, 226.875]]","[[27, 98, 279, 98]]","[[214.0, 180.0, 52.0, 30.0]]","[[91, 36, 272, 229]]","[[224, 294, 261, 19]]","[[269.0, 91.0, 122.0, 280.0]]","[[304, 0, 84, 162]]","[[0, 13, 343, 201]]","[[343.75, 62.5, 33.75, 33.125]]","[[177.0175, 115.39500000000001, 54.165, 54.557500000000005]]","[[190.0, 104.375, 123.125, 126.875]]","[[69, 78, 297, 397]]",human,gt,human,random,human,human,human,human,human,random,gt,random,random,gt,random,random,human,human,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005304.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/380_2011_003294.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/834_2007_005430.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005731.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,"[[-30.625, -30.625, 307.5, 168.75]]","[[-18.75, 190.625, 221.875, 86.25]]","[[25.625, 123.125, 299.375, 216.25]]","[[54.375, 93.125, 148.75, 80.0]]","[[129.375, 220.625, 63.125, 40.625]]","[[72.0, 227.0, 20.0, 46.0]]","[[462, 35, 23, 149]]","[[89, 145, 179, 100]]","[[53.75, 5.0, 416.875, 336.25]]","[[268.0, 266.0, 63.0, 44.0]]","[[231, 14, 157, 285]]","[[9.375, 180.0, 26.875, 81.875]]","[[271.25, 176.25, 82.5, 132.5]]","[[301.25, 135.625, 41.25, 98.125]]","[[192.0, 181.0, 27.0, 34.0]]","[[107, 382, 208, 26]]","[[333.0, 58.0, 67.0, 131.0]]","[[133.0, 88.0, 64.0, 35.0]]","[[333.75, 58.125, 143.75, 168.125]]","[[118, 20, 48, 453]]",human,human,human,human,human,gt,random,random,human,human,random,human,human,human,gt,random,gt,gt,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/760_2010_001754.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/731_2010_001399.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1479_2010_003436.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000109.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003628.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,"[[3, 0, 471, 336]]","[[220.625, 49.375, 276.25, 226.875]]","[[313.75, 23.75, 105.625, 130.0]]","[[228.0, 29.0, 101.0, 166.0]]","[[8, 26, 356, 465]]","[[88.75, 70.0, 290.625, 114.375]]","[[171.0, 164.0, 96.0, 103.0]]","[[123.0, 33.0, 189.0, 280.0]]","[[357.5, 188.125, 96.25, 49.375]]","[[63.0, 172.0, 54.0, 44.0]]","[[55, 121, 294, 240]]","[[5, 173, 359, 132]]","[[82.5, 75.625, 86.25, 55.625]]","[[36.0, 47.0, 33.0, 47.0]]","[[371.0, 155.0, 11.0, 27.0]]","[[26, 22, 270, 119]]","[[6, 5, 229, 493]]","[[143.75, 131.875, 126.875, 171.25]]","[[58.125, 78.75, 96.875, 40.0]]","[[165, 130, 144, 357]]",random,human,human,gt,random,human,gt,gt,human,gt,random,random,human,gt,gt,random,random,human,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1599_2012_000656.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1479_2010_003436.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001608.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/731_2010_001399.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,"[[49, 250, 260, 32]]","[[164.0, 305.0, 22.0, 46.0]]","[[113, 48, 123, 234]]","[[132.0, 47.0, 193.0, 335.0]]","[[115.0, 22.5, 132.5, 243.125]]","[[146.0, 39.0, 128.0, 248.0]]","[[226, 28, 112, 14]]","[[181.875, 123.125, 227.5, 98.75]]","[[88.0, 68.0, 21.0, 26.0]]","[[3, 174, 457, 123]]","[[37.0, 53.0, 183.0, 193.0]]","[[14.0, 180.0, 123.0, 152.0]]","[[33, 29, 68, 375]]","[[299.0, 176.0, 97.0, 92.0]]","[[145.625, 116.875, 31.25, 85.0]]","[[41, 165, 287, 164]]","[[323.0, 148.0, 55.0, 71.0]]","[[105, 11, 163, 269]]","[[336.25, 130.625, 103.75, 135.625]]","[[21.0, 67.0, 103.0, 140.0]]",random,gt,random,human,human,gt,random,human,gt,random,gt,gt,random,gt,human,random,gt,random,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/731_2010_001399.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,"[[159.0, 5.0, 168.0, 370.0]]","[[14, 233, 306, 147]]","[[1.0, 178.0, 140.0, 91.0]]","[[-1.25, 128.125, 35.0, 26.25]]","[[83.0, 199.0, 69.0, 267.0]]","[[300.0, 290.0, 95.0, 85.0]]","[[433.0, 82.0, 67.0, 39.0]]","[[180, 108, 172, 308]]","[[196.0, 1.0, 212.0, 190.0]]","[[452.0, 101.0, 48.0, 138.0]]","[[157.5, 163.75, 95.0, 113.125]]","[[43, 21, 206, 419]]","[[142.5, 223.75, 31.875, 57.5]]","[[411.0, 203.0, 89.0, 130.0]]","[[21.25, 183.75, 28.75, 53.75]]","[[12, 10, 348, 320]]","[[196.875, 88.125, 56.875, 55.0]]","[[34, 146, 258, 102]]","[[186.875, -4.375, 228.75, 251.25]]","[[66.0, 63.0, 165.0, 312.0]]",gt,random,gt,human,gt,gt,gt,random,gt,gt,human,random,human,gt,human,random,human,random,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/694_2010_004877.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1599_2012_000656.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,"[[265.625, 90.625, 72.5, 80.625]]","[[184.375, 116.875, 35.625, 114.375]]","[[84, 35, 31, 271]]","[[420.0, 152.0, 80.0, 211.0]]","[[7, 285, 352, 53]]","[[130, 20, 206, 467]]","[[1.0, 128.0, 26.0, 25.0]]","[[138.125, 123.125, 223.125, 230.625]]","[[43, 0, 174, 498]]","[[43.75, 115.0, 371.25, 190.0]]","[[41.0, 54.0, 17.0, 14.0]]","[[371.875, 115.0, 107.5, 184.375]]","[[105.0, 291.0, 31.0, 76.0]]","[[231.0, 232.0, 28.0, 61.0]]","[[261.25, 116.25, 23.125, 61.25]]","[[191.875, 178.125, 23.125, 51.875]]","[[41, 55, 20, 305]]","[[155.0, 27.5, 34.375, 38.75]]","[[116, 160, 104, 309]]","[[284.375, 270.625, 81.875, 56.25]]",human,human,random,gt,random,random,gt,human,random,human,gt,human,human,gt,human,human,random,human,random,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1729_2009_001906.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005141.jpg,"[[171.25, 94.375, 56.875, 34.375]]","[[376.0, 322.0, 13.0, 12.0]]","[[195.625, 3.75, 190.625, 153.75]]","[[1, 234, 328, 204]]","[[145.0, 84.375, 246.25, 219.375]]","[[42.5, 30.0, 74.375, 54.375]]","[[236, 27, 77, 304]]","[[227, 6, 138, 37]]","[[212.5, 115.625, 51.25, 165.625]]","[[237.0, 257.0, 94.0, 84.0]]","[[235.0, 60.0, 30.625, 30.625]]","[[119.375, 56.875, 64.375, 45.625]]","[[17, 258, 247, 228]]","[[136.25, 77.5, 50.625, 106.875]]","[[173.125, 210.625, 115.0, 133.75]]","[[144, 246, 217, 190]]","[[123.75, 26.25, 26.25, 54.375]]","[[104, 113, 385, 208]]","[[185, 246, 288, 108]]","[[86, 67, 271, 290]]",human,gt,human,random,human,human,random,random,human,human,human,human,random,human,human,random,human,random,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/834_2007_005430.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1729_2009_001906.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/282_2012_001545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005970.jpg,"[[195.0, 180.0, 18.0, 49.0]]","[[342.0, 181.0, 45.0, 18.0]]","[[222, 153, 60, 290]]","[[207, 339, 84, 131]]","[[18.75, 129.375, 42.5, 108.75]]","[[69, 5, 89, 485]]","[[193.0, 91.0, 137.0, 193.0]]","[[5.625, 333.75, 0.625, 0.625]]","[[346.25, 0.0, 143.125, 210.0]]","[[383.0, 172.0, 59.0, 74.0]]","[[343.125, 58.75, 126.875, 66.875]]","[[3.125, 32.5, 193.75, 172.5]]","[[175.0, 167.0, 300.0, 207.0]]","[[242.0, 46.0, 84.0, 292.0]]","[[66.25, 177.5, 81.25, 99.375]]","[[32.5, 102.5, 388.75, 205.625]]","[[51.0, 175.0, 67.0, 107.0]]","[[68.0, 102.0, 247.0, 173.0]]","[[1.0, 91.0, 188.0, 197.0]]","[[171.875, 282.5, 35.0, 75.0]]",gt,gt,random,random,human,random,gt,human,human,gt,human,human,gt,human,human,human,gt,gt,gt,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,"[[353, 9, 18, 466]]","[[83.0, 193.0, 19.0, 46.0]]","[[121, 38, 82, 292]]","[[340.625, 148.75, 81.25, 128.125]]","[[173.125, 164.375, 103.125, 178.125]]","[[367.5, 149.375, 103.75, 166.25]]","[[369.0, 127.0, 131.0, 73.0]]","[[55, 101, 22, 334]]","[[-5.625, 40.625, 211.25, 161.25]]","[[368.0, 348.0, 11.0, 12.0]]","[[401.0, 168.0, 57.0, 80.0]]","[[17, 3, 479, 370]]","[[228.75, 128.75, 97.5, 112.5]]","[[120, 309, 214, 174]]","[[232.0, 181.0, 95.0, 139.0]]","[[194.0, 174.0, 21.0, 21.0]]","[[2.5, 84.375, 84.375, 132.5]]","[[14, 5, 312, 440]]","[[103, 71, 237, 79]]","[[128, 123, 217, 333]]",random,gt,random,human,human,human,gt,random,human,gt,gt,random,human,random,gt,gt,human,random,random,random
